Id;Survey_finish_time;Severity_1;Severity_2;Severity_3;Reactance_1;Reactance_2;Reactance_3;Reactance_4;Reactance_5;Reactance_6;Reactance_7;Reactance_8;Reactance_9;Reactance_10;Reactance_11;Attitude_1;Attitude_2;Attitude_3;Social_norms_1;Social_norms_2;Social_norms_3;Moral_norms_1;Moral_norms_2;Moral_norms_3;Beh_control_1;Beh_control_2;Beh_control_3;Beh_control_4;Intention_1;Intention_2;Intention_3;Residence;Education;Sex;Years_old;Age;Self_sick;Know;Know_recode;Reactance;Severity;Attitude;Beh_Control;Social_norms;Moral_norms;Intention
287;411;4;4;4;4;4;4;3;4;4;4;3;4;4;4;5;5;5;5;4;4;5;4;5;4;5;5;5;5;5;5;1;5;1;31;3;2;1;1;381,818,181,818,182;4;5;4,75;433,333,333,333,333;466,666,666,666,667;5
307;399;5;5;5;4;5;4;4;4;5;6;3;4;5;5;6;6;5;5;6;5;5;6;6;6;7;6;6;6;6;6;5;6;1;27;2;2;1;1;445,454,545,454,545;5;566,666,666,666,667;6,25;533,333,333,333,333;566,666,666,666,667;6
434;398;3;3;3;7;6;6;7;7;6;7;6;6;7;6;1;1;1;4;3;1;1;1;1;6;1;6;2;1;1;1;1;6;1;47;4;2;1;1;645,454,545,454,545;3;1;3,75;266,666,666,666,667;1;1
248;398;3;4;4;3;2;2;3;4;4;4;3;4;4;3;5;4;3;5;5;5;4;4;4;5;6;5;6;5;5;5;3;3;1;41;4;2;1;1;327,272,727,272,727;366,666,666,666,667;4;5,5;5;4;5
334;392;6;6;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;5;6;6;6;5;6;2;6;4;6;1;6;1;66;7;2;1;1;5;566,666,666,666,667;6;4,75;6;566,666,666,666,667;533,333,333,333,333
25;387;6;6;6;4;4;5;4;5;4;6;4;4;5;4;7;6;6;5;5;5;6;6;6;5;5;5;5;6;6;6;4;6;1;46;4;2;1;1;445,454,545,454,545;6;633,333,333,333,333;5;5;6;6
161;377;1;1;1;6;4;5;5;5;5;5;4;4;5;4;1;2;1;1;1;1;1;1;1;1;6;3;3;1;1;1;1;3;1;33;3;2;1;1;472,727,272,727,273;1;133,333,333,333,333;3,25;1;1;1
511;377;3;2;1;6;2;2;3;5;5;6;3;3;6;4;1;2;3;2;3;2;1;1;2;1;7;1;7;1;1;1;3;3;1;24;2;2;1;1;409,090,909,090,909;2;2;4;233,333,333,333,333;133,333,333,333,333;1
113;371;5;5;5;4;4;4;4;3;5;5;3;5;5;4;6;6;6;5;5;5;5;5;5;5;5;5;6;5;5;6;1;6;1;61;6;2;1;1;418,181,818,181,818;5;6;5,25;5;5;533,333,333,333,333
179;361;7;6;6;3;5;3;4;6;5;7;3;4;5;3;7;7;7;7;7;7;7;7;7;6;6;7;6;7;7;7;2;4;1;59;5;2;1;1;436,363,636,363,636;633,333,333,333,333;7;6,25;7;7;7
149;350;7;5;5;2;2;2;1;2;1;3;1;3;2;2;7;4;4;6;5;6;6;4;4;7;7;7;4;6;4;4;4;3;1;37;3;2;1;1;190,909,090,909,091;566,666,666,666,667;5;6,25;566,666,666,666,667;466,666,666,666,667;466,666,666,666,667
108;348;5;4;3;4;5;3;5;5;4;3;4;5;5;4;5;5;4;4;6;3;4;5;6;4;3;6;5;5;4;3;2;6;1;56;5;2;1;1;427,272,727,272,727;4;466,666,666,666,667;4,5;433,333,333,333,333;5;4
58;348;6;4;4;5;4;4;5;4;4;5;4;5;4;5;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;2;6;1;51;5;2;1;1;445,454,545,454,545;466,666,666,666,667;6;5;5;5;5
396;347;4;3;3;4;4;5;5;6;6;6;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;1;26;2;2;1;1;518,181,818,181,818;333,333,333,333,333;5;5;5;5;5
421;346;5;5;5;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;3;1;43;4;2;1;1;409,090,909,090,909;5;4;4;4;4;4
455;344;6;5;5;6;6;6;6;6;7;6;6;6;6;7;4;7;5;5;5;5;5;2;2;4;7;1;7;1;1;1;4;6;1;40;3;2;1;1;618,181,818,181,818;533,333,333,333,333;533,333,333,333,333;4,75;5;3;1
171;344;6;6;5;5;6;5;5;5;6;5;6;5;6;6;6;6;5;6;6;5;6;6;6;6;6;6;5;6;6;5;1;6;1;29;2;2;1;1;545,454,545,454,545;566,666,666,666,667;566,666,666,666,667;5,75;566,666,666,666,667;6;566,666,666,666,667
148;342;5;4;5;6;5;4;4;6;7;7;4;5;6;4;2;3;4;1;2;2;1;1;1;5;7;1;1;1;1;1;1;5;1;37;3;2;1;1;527,272,727,272,727;466,666,666,666,667;3;3,5;166,666,666,666,667;1;1
246;330;6;6;6;4;4;4;4;4;4;5;4;4;4;4;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;1;54;5;2;1;1;409,090,909,090,909;6;6;5;5;5;5
410;330;7;7;4;3;1;2;3;5;7;7;2;4;5;3;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;6;1;30;2;2;1;1;381,818,181,818,182;6;7;7;7;7;7
358;329;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;1;20;2;2;1;1;4;4;4;4;4;4;4
517;329;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;4;3;1;32;3;2;1;1;7;7;7;7;7;7;7
17;324;6;1;3;7;1;2;7;6;6;6;3;7;7;1;6;5;4;2;3;3;5;6;5;6;7;6;6;6;5;6;5;6;1;37;3;2;1;1;481,818,181,818,182;333,333,333,333,333;5;6,25;266,666,666,666,667;533,333,333,333,333;566,666,666,666,667
129;322;7;6;6;3;3;2;3;5;6;6;4;5;4;4;7;7;7;7;6;6;6;6;6;6;6;6;5;6;6;6;5;6;1;61;6;2;1;1;409,090,909,090,909;633,333,333,333,333;7;5,75;633,333,333,333,333;6;6
441;314;7;7;7;4;4;2;2;6;5;7;2;3;4;2;7;6;6;6;7;6;6;7;7;4;4;5;4;7;7;7;1;4;1;45;4;2;1;1;372,727,272,727,273;7;633,333,333,333,333;4,25;633,333,333,333,333;666,666,666,666,667;7
220;312;6;6;6;6;6;4;3;5;5;4;4;4;5;5;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;2;2;1;59;5;2;1;1;463,636,363,636,364;6;4;4;433,333,333,333,333;4;4
502;308;7;7;7;6;6;6;5;6;5;5;3;3;6;5;7;6;6;7;7;7;7;7;7;7;7;7;1;7;7;7;4;6;1;64;6;2;1;1;509,090,909,090,909;7;633,333,333,333,333;5,5;7;7;7
443;304;5;5;5;4;4;4;4;4;4;4;4;4;4;4;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;1;6;1;36;3;2;1;1;4;5;6;5;5;5;5
185;303;6;6;5;4;3;3;2;4;5;4;2;4;4;3;7;6;6;6;6;6;6;7;6;5;6;4;3;6;6;6;1;3;1;53;5;2;1;1;345,454,545,454,545;566,666,666,666,667;633,333,333,333,333;4,5;6;633,333,333,333,333;6
130;297;5;5;5;6;4;5;4;5;5;6;4;5;5;5;5;5;5;5;5;5;5;5;5;2;3;3;3;5;5;5;4;4;1;59;5;2;1;1;490,909,090,909,091;5;5;2,75;5;5;5
150;290;6;6;5;4;4;3;3;5;4;5;3;5;5;4;6;5;6;4;4;5;4;5;5;5;4;4;5;4;5;5;5;6;1;44;4;2;1;1;409,090,909,090,909;566,666,666,666,667;566,666,666,666,667;4,5;433,333,333,333,333;466,666,666,666,667;466,666,666,666,667
39;289;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;5;1;34;3;2;1;1;4;433,333,333,333,333;4;4;4;4;4
317;287;7;7;7;4;3;2;2;4;5;3;2;3;3;2;4;4;4;4;4;4;4;4;4;4;4;4;7;4;4;4;5;6;1;38;3;2;1;1;3;7;4;4,75;4;4;4
586;282;6;5;5;5;5;5;5;5;5;5;5;5;5;5;7;6;6;6;6;5;4;5;4;4;5;4;5;5;4;5;2;2;1;21;2;2;1;1;5;533,333,333,333,333;633,333,333,333,333;4,5;566,666,666,666,667;433,333,333,333,333;466,666,666,666,667
353;275;5;4;4;5;4;3;3;5;5;5;4;4;5;4;5;5;4;4;4;4;4;4;4;5;6;5;5;5;4;4;5;6;1;44;4;2;1;1;427,272,727,272,727;433,333,333,333,333;466,666,666,666,667;5,25;4;4;433,333,333,333,333
222;264;2;3;1;5;6;4;4;5;7;5;4;6;7;7;1;2;2;1;2;2;2;1;1;1;7;1;1;1;1;1;1;1;1;18;2;2;1;1;545,454,545,454,545;2;166,666,666,666,667;2,5;166,666,666,666,667;133,333,333,333,333;1
35;259;5;4;4;7;5;5;7;6;6;6;5;5;5;5;6;5;5;5;5;5;5;5;5;3;7;5;3;5;4;4;1;4;1;46;4;2;1;1;563,636,363,636,364;433,333,333,333,333;533,333,333,333,333;4,5;5;5;433,333,333,333,333
92;249;7;7;7;4;1;6;7;7;7;7;7;7;7;4;7;7;7;4;4;4;7;4;7;1;7;1;1;7;7;7;1;3;1;61;6;2;1;1;581,818,181,818,182;7;7;2,5;4;6;7
413;248;7;7;7;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;6;1;54;5;2;1;1;1;7;7;7;7;7;7
170;233;2;4;3;7;5;4;4;4;4;4;4;4;4;4;1;1;1;3;3;3;4;1;1;1;7;1;7;1;1;1;1;6;1;56;5;2;1;1;436,363,636,363,636;3;1;4;3;2;1
207;228;5;6;5;5;6;4;3;5;6;6;7;4;5;4;6;4;6;5;6;4;5;7;4;4;6;6;4;7;6;5;1;3;1;54;5;2;1;1;5;533,333,333,333,333;533,333,333,333,333;5;5;533,333,333,333,333;6
107;220;6;3;3;2;2;2;2;2;2;3;3;2;2;2;6;6;6;5;5;5;6;6;5;6;6;6;6;6;6;6;3;6;1;29;2;2;1;1;218,181,818,181,818;4;6;6;5;566,666,666,666,667;6
388;203;5;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;6;1;52;5;2;1;1;4;433,333,333,333,333;5;4;433,333,333,333,333;4;4
312;313;4;4;4;4;4;4;3;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;0;18;2;1;2;0;390,909,090,909,091;4;4;4;4;4;4
302;686;7;7;7;4;2;3;4;5;5;6;3;4;5;3;7;7;7;6;6;6;7;6;6;6;6;7;7;6;6;7;2;3;1;57;5;1;2;0;4;7;7;6,5;6;633,333,333,333,333;633,333,333,333,333
488;1511;5;2;2;6;3;2;3;6;7;6;1;3;3;2;1;4;2;2;1;2;2;1;2;2;7;2;2;2;1;2;4;6;0;27;2;1;1;1;381,818,181,818,182;3;233,333,333,333,333;3,25;166,666,666,666,667;166,666,666,666,667;166,666,666,666,667
254;1099;5;5;5;3;2;2;5;3;4;5;3;4;3;2;5;5;4;4;1;2;1;3;1;4;5;4;4;4;2;2;5;4;0;41;4;1;1;1;327,272,727,272,727;5;466,666,666,666,667;4,25;233,333,333,333,333;166,666,666,666,667;266,666,666,666,667
196;1083;4;4;4;3;3;3;3;3;4;4;3;3;3;3;3;3;3;4;4;4;5;3;3;4;4;3;3;5;4;3;5;6;0;34;3;1;1;1;318,181,818,181,818;4;3;3,5;4;366,666,666,666,667;4
578;859;5;4;3;3;4;1;3;2;3;2;1;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;3;0;41;4;1;1;1;227,272,727,272,727;4;6;6;6;6;6
117;831;5;5;4;6;6;3;5;6;7;6;5;6;7;6;4;4;4;3;4;2;5;5;5;7;7;7;7;5;3;2;3;5;0;58;5;1;1;1;572,727,272,727,273;466,666,666,666,667;4;7;3;5;333,333,333,333,333
504;803;4;4;5;5;3;2;4;5;6;6;3;6;4;3;4;4;4;2;2;2;4;4;4;6;6;6;4;5;4;4;1;6;0;36;3;1;1;1;427,272,727,272,727;433,333,333,333,333;4;5,5;2;4;433,333,333,333,333
172;738;7;7;7;4;3;3;3;5;4;5;3;4;5;4;4;4;4;4;4;4;4;3;3;3;5;4;4;3;3;3;5;4;0;59;5;1;1;1;390,909,090,909,091;7;4;4;4;333,333,333,333,333;3
456;686;7;7;7;6;4;1;4;7;7;7;4;7;7;7;7;4;4;4;4;4;4;4;4;5;7;4;1;4;4;3;1;3;0;65;6;1;1;1;554,545,454,545,455;7;5;4,25;4;4;366,666,666,666,667
140;672;6;6;6;6;3;3;2;5;3;6;2;4;5;3;5;5;2;3;3;3;4;3;4;5;7;4;3;5;3;3;4;6;0;33;3;1;1;1;381,818,181,818,182;6;4;4,75;3;366,666,666,666,667;366,666,666,666,667
343;580;5;5;4;4;4;4;4;4;5;4;4;5;5;5;4;4;4;4;4;4;4;4;4;4;6;4;4;6;4;4;1;4;0;63;6;1;1;1;436,363,636,363,636;466,666,666,666,667;4;4,5;4;4;466,666,666,666,667
274;535;7;7;6;3;4;3;4;4;4;4;3;3;5;4;6;5;5;5;5;5;5;5;5;6;7;7;7;6;6;6;1;6;0;25;2;1;1;1;372,727,272,727,273;666,666,666,666,667;533,333,333,333,333;6,75;5;5;6
128;505;7;6;7;4;4;5;6;6;7;7;4;7;5;5;7;5;4;7;7;7;7;7;7;7;7;7;7;7;7;7;3;6;0;55;5;1;1;1;545,454,545,454,545;666,666,666,666,667;533,333,333,333,333;7;7;7;7
385;457;4;5;4;5;4;4;4;6;6;5;4;4;4;5;4;4;4;4;4;3;4;4;4;3;6;4;2;3;2;3;1;4;0;62;6;1;1;1;463,636,363,636,364;433,333,333,333,333;4;3,75;366,666,666,666,667;4;266,666,666,666,667
279;434;2;2;2;7;3;7;6;7;7;7;7;7;7;7;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;4;3;0;30;2;1;1;1;654,545,454,545,455;2;1;2,5;1;1;1
293;375;4;3;3;4;4;3;3;6;6;5;3;6;6;5;3;2;6;2;2;2;2;1;2;5;7;1;1;2;2;1;3;2;0;29;2;1;1;1;463,636,363,636,364;333,333,333,333,333;366,666,666,666,667;3,5;2;166,666,666,666,667;166,666,666,666,667
375;363;3;3;3;7;4;4;7;7;4;7;4;7;7;7;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;4;0;42;4;1;1;1;590,909,090,909,091;3;1;1,25;1;1;1
464;343;6;4;3;3;3;2;4;5;6;5;4;5;4;3;5;4;6;5;4;4;3;3;5;5;6;3;4;6;5;5;3;5;0;30;2;1;1;1;4;433,333,333,333,333;5;4,5;433,333,333,333,333;366,666,666,666,667;533,333,333,333,333
139;312;5;5;6;5;5;6;5;5;5;6;5;5;5;5;6;6;5;4;5;5;4;5;5;5;6;5;5;5;5;5;3;3;0;54;5;1;1;1;518,181,818,181,818;533,333,333,333,333;566,666,666,666,667;5,25;466,666,666,666,667;466,666,666,666,667;5
477;302;4;1;1;7;7;7;7;7;7;7;7;7;7;7;1;1;1;1;1;1;7;1;1;1;7;1;4;7;1;1;2;4;0;31;3;1;1;1;7;2;1;3,25;1;3;3
282;288;7;7;7;6;6;6;5;6;7;6;6;5;5;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;3;0;30;2;1;1;1;581,818,181,818,182;7;566,666,666,666,667;5;5;5;5
15;7713;3;3;3;4;4;7;6;3;6;4;5;4;5;5;4;5;6;6;6;4;4;4;4;4;4;5;6;4;4;4;4;3;1;26;2;1;1;1;481,818,181,818,182;3;5;4,75;533,333,333,333,333;4;4
38;5311;3;4;4;5;4;3;4;5;4;5;3;5;5;4;7;6;6;6;7;6;6;7;7;5;6;5;7;6;6;6;4;4;1;38;3;1;1;1;427,272,727,272,727;366,666,666,666,667;633,333,333,333,333;5,75;633,333,333,333,333;666,666,666,666,667;6
565;3876;7;6;7;6;4;2;2;6;6;7;2;2;4;3;7;7;7;7;7;6;7;7;7;7;3;6;6;7;7;7;5;3;1;29;2;1;1;1;4;666,666,666,666,667;7;5,5;666,666,666,666,667;7;7
267;2173;6;6;5;4;3;2;4;6;6;6;4;5;4;4;7;7;4;5;6;6;6;6;7;4;6;5;6;6;6;6;1;6;1;46;4;1;1;1;436,363,636,363,636;566,666,666,666,667;6;5,25;566,666,666,666,667;633,333,333,333,333;6
263;1654;7;6;6;3;4;3;2;3;3;2;2;5;2;2;6;4;4;5;5;5;4;6;5;5;6;5;3;5;5;6;4;2;1;65;6;1;1;1;281,818,181,818,182;633,333,333,333,333;466,666,666,666,667;4,75;5;5;533,333,333,333,333
404;993;7;6;6;2;3;2;4;4;6;5;2;5;4;4;6;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;3;1;63;6;1;1;1;372,727,272,727,273;633,333,333,333,333;633,333,333,333,333;6;6;6;6
373;976;7;7;6;5;5;3;3;5;7;6;4;5;5;4;7;7;7;5;6;6;6;6;6;6;6;7;7;7;7;7;3;6;1;59;5;1;1;1;472,727,272,727,273;666,666,666,666,667;7;6,5;566,666,666,666,667;6;7
552;953;3;3;3;4;2;2;4;5;6;5;2;3;6;4;6;5;4;4;3;3;2;1;5;3;6;4;6;2;2;2;2;5;1;23;2;1;1;1;390,909,090,909,091;3;5;4,75;333,333,333,333,333;266,666,666,666,667;2
366;811;6;5;4;4;4;4;4;6;6;6;4;5;4;4;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;3;6;1;59;5;1;1;1;463,636,363,636,364;5;7;6;6;6;6
66;793;6;4;2;5;2;2;3;5;6;6;2;4;5;5;6;4;4;4;4;3;4;3;5;4;6;3;4;5;4;3;2;6;1;43;4;1;1;1;409,090,909,090,909;4;466,666,666,666,667;4,25;366,666,666,666,667;4;4
374;769;4;4;4;7;1;1;1;4;7;7;1;4;7;4;1;1;4;2;2;2;1;1;1;1;7;1;7;1;1;1;1;5;1;34;3;1;1;1;4;4;2;4;2;1;1
448;750;5;4;3;3;3;3;3;4;5;4;3;4;4;4;6;5;4;4;4;4;4;4;4;3;6;4;4;4;3;4;3;6;1;35;3;1;1;1;363,636,363,636,364;4;5;4,25;4;4;366,666,666,666,667
573;715;4;2;2;6;6;4;4;4;7;7;4;4;7;2;4;2;4;1;1;1;1;1;1;1;7;4;7;4;2;2;3;3;1;24;2;1;1;1;5;266,666,666,666,667;333,333,333,333,333;4,75;1;1;266,666,666,666,667
550;706;7;5;5;5;3;3;5;5;7;7;5;5;5;6;7;7;7;7;7;7;7;7;7;7;4;7;7;7;7;7;2;3;1;62;6;1;1;1;509,090,909,090,909;566,666,666,666,667;7;6,25;7;7;7
472;525;7;7;7;1;1;1;1;1;1;1;1;1;1;1;7;7;7;5;4;4;7;7;7;7;7;7;7;7;7;7;3;2;1;55;5;1;1;1;1;7;7;7;433,333,333,333,333;7;7
174;509;5;3;4;7;5;4;3;6;6;7;6;6;7;6;4;3;2;1;1;1;2;2;2;1;3;1;1;1;1;1;4;3;1;32;3;1;1;1;572,727,272,727,273;4;3;1,5;1;2;1
372;479;6;6;6;5;6;5;5;4;6;6;6;7;5;5;6;6;2;6;6;6;6;6;6;6;6;6;7;7;7;7;3;3;1;63;6;1;1;1;545,454,545,454,545;6;466,666,666,666,667;6,25;6;6;7
415;412;2;2;2;2;1;1;5;3;7;4;2;6;6;3;3;4;3;3;4;4;4;1;3;5;7;4;7;3;1;2;4;6;1;53;5;1;1;1;363,636,363,636,364;2;333,333,333,333,333;5,75;366,666,666,666,667;266,666,666,666,667;2
439;410;7;5;5;3;2;1;1;1;2;2;2;2;3;1;7;6;6;7;7;7;7;7;7;7;6;7;6;6;7;7;1;6;1;43;4;1;1;1;181,818,181,818,182;566,666,666,666,667;633,333,333,333,333;6,5;7;7;666,666,666,666,667
34;377;4;4;5;7;3;1;2;7;4;6;2;5;6;2;2;1;2;2;2;2;2;1;1;7;7;5;7;5;2;2;1;6;1;29;2;1;1;1;409,090,909,090,909;433,333,333,333,333;166,666,666,666,667;6,5;2;133,333,333,333,333;3
55;366;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;4;3;1;36;3;1;1;1;7;7;7;7;7;7;7
524;341;6;6;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;6;1;35;3;1;1;1;5;566,666,666,666,667;4;4;4;4;4
437;326;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;3;1;59;5;1;1;1;6;6;6;6;6;6;6
581;318;6;4;3;4;4;4;2;6;4;6;4;4;6;4;6;6;6;6;6;6;4;6;6;6;6;6;5;6;6;6;1;3;1;20;2;1;1;1;436,363,636,363,636;433,333,333,333,333;6;5,75;6;533,333,333,333,333;6
18;310;6;4;6;2;2;2;2;4;6;5;1;1;2;3;7;6;1;6;6;6;6;7;6;6;5;5;6;7;7;7;4;6;1;34;3;1;1;1;272,727,272,727,273;533,333,333,333,333;466,666,666,666,667;5,5;6;633,333,333,333,333;7
322;297;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;1;34;3;1;1;1;4;4;4;4;4;4;4
114;274;6;4;4;4;4;4;4;4;4;4;5;4;3;5;2;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;3;4;1;55;6;1;1;1;409,090,909,090,909;466,666,666,666,667;333,333,333,333,333;4;4;433,333,333,333,333;4
134;247;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;6;1;35;3;1;1;1;4;5;4;4;4;4;4
